incident_id,url,url_length,path_length,subdomain_count,is_https,domain_length,has_hyphen,digit_count,cluster,cluster_name,pca1,pca2
82fba3fd1e4ffa8ce3284e613f2b5eab4052e9a5ca4ed4cf405d0460df36a71a,https://managesafety.zem.gjb.mybluehost.me/,43,1,3,1,34,0,0,0,hyphenated_numeric_lookalike,-0.7621692209885861,1.176677858328515
01fb174afdb6e4d7a8f33d7ee0c4f6eb8e3b0c26ead5868395e3648eea433a4a,https://pure-wallet-label.blogspot.com/2025/07/support-operations-within-system.html,84,46,1,1,30,1,6,2,hyphen_based_generic_phishing,0.0947568550382737,0.45857211290718064
4e300538576f8ab87d9edf27fe5abd1d87d3ed2a98c5576d01d088ff60ba6289,https://blueconcept.ae/wp-includes/tiop/radiumsumit-latest.php,62,40,0,1,14,0,0,1,plain_short_domain_phishing,-0.7315653270583833,-1.9363917353270228
f590969aad42346d6c866c2910d53aaccb726b789f14837a69fce7fb792aefad,https://66d1184a457a7352d91f3481--chipper-starship-d94fe6.netlify.app/,70,1,1,1,61,1,22,0,hyphenated_numeric_lookalike,0.1285226843101245,2.0072237067566
75a906ecd3afb3403e16e5741c9afb9bf7ad285e77bfcff9cff28c8d191bab68,https://www-thediamondempirellc-com.filesusr.com/html/6e9af7_0718f4c1f665c570eddeb03b695c3872.html,98,50,1,1,40,1,24,2,hyphen_based_generic_phishing,0.7534694611455753,0.8250364761369088
73c3bc7664745c41a3c3fe0adadcbc0847db90b5bbde8e3aaabeba48423298a4,https://claim.usualrewards.sbs/?naps,36,1,1,1,22,0,0,1,plain_short_domain_phishing,-1.1584053596198636,-0.7623528997367287
2478aba7610b3967c379cdecffc37119c531888b7d43440366cb2b72353e769e,https://jviawf.academicking.shop/,33,1,1,1,24,0,0,1,plain_short_domain_phishing,-1.1715225878892668,-0.6599391997152314
3e06f105490eedb4c4b36935350d0d91c11e5a25340e683f51880d07e81c8865,http://policy-violation-5619310608.smokepit.co.uk/,50,1,2,0,42,1,10,0,hyphenated_numeric_lookalike,-0.07630081504084359,1.8245625509988155
44bb2bd4d205ae969c471788ceaab1da7d32b86075d6901122602e3d45a4575e,https://hrgesfwwadf.web.app/,28,1,1,1,19,0,0,1,plain_short_domain_phishing,-1.2504667294063367,-0.9044970343939227
baef1f03a5d9074bbeb628231a20a20b52d128f1632d963bc0b258bf7c951e13,https://docs.google.com/presentation/d/1Ty56b01LOFMF7iP3XPLCvS1WtCpC9KZ1-jYbzTDbfm0/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,146,64,1,1,15,0,15,1,plain_short_domain_phishing,0.7381438284710551,-1.4302985392845224
c8590e126752ebedf312d82336e032c90f05ce6e0099346838d3eda901a4e5b1,https://instagrammelogin.blogspot.com/?m=1,42,1,1,1,29,0,1,1,plain_short_domain_phishing,-1.0331219170229782,-0.42522056475332826
f8db59d8aac578621588ad152739525c646ab668bf0b2b4706f162554fc6116a,https://www.chess.com/library/collections/can-i-withdraw-money-instantly-from-robinhood-38yQpFGTG,97,76,1,1,13,0,2,1,plain_short_domain_phishing,0.09369786251251976,-1.4287348755850247
a8ff46c1a740acf78b4e1ee8098386a642dcf0de5d2de1153c6ad376b8fad272,https://en---apps--phantome-com--auth.webflow.io/,49,1,1,1,40,1,0,2,hyphen_based_generic_phishing,-0.724456381922713,1.11574923063507
b689d998e190b4ebcb5fbcda89ce350f8ff1a09c97498bcdce730a0ba729360e,http://idverifychase-secure.com,31,0,0,0,24,1,0,2,hyphen_based_generic_phishing,-0.8675243071024125,-0.33876710861667947
ca20419f0683d807ed9944b6b184779da46912e5b2036f5a4007fb33151663ed,https://canva.highlevelcrafters.com/,36,1,1,1,27,0,0,1,plain_short_domain_phishing,-1.1241561029790248,-0.5132044989080167
93ac9dbef3eb614e343391a31faf74a9bc24cff5bd7ad0f9737d0897cceba7ad,https://72766wq22412.webflow.io/,32,1,1,1,23,0,10,1,plain_short_domain_phishing,-0.9503052017103426,-0.7705182346186848
8f88d393e64269b2d3f3fe3f352667133de70b8df1110dacc445d72a5354f0c8,https://f6d768ab-0d51-46f2-8f7d-9367c315be2f-00-46c9h5ne04fg.riker.replit.dev/,78,1,2,1,69,1,28,0,hyphenated_numeric_lookalike,0.5227695813601096,3.0352664558050586
482dc9f360f0b5582afc16288d4124042444c38fd1a82f819963add84a71da0e,https://dmeh.aecmqfzq.shop/,27,1,1,1,18,0,0,1,plain_short_domain_phishing,-1.2662555577097507,-0.9534086013296609
27a7d018c4d9e9037ce980a722859417a3fb7cbcc5ab98106d0fa4f5403981a1,https://jhjjhjhgj.weebly.com,28,0,1,1,20,0,0,1,plain_short_domain_phishing,-1.2532311853541611,-0.8526730015117427
943a2a057e12aef1b8534ef498290c13cde618c682dc6bd44ed5b0927cda71e5,https://f0xejf-tq.myshopify.com/,32,1,1,1,23,1,1,2,hyphen_based_generic_phishing,-0.9691658416325168,0.2780858459307481
03db3ed395769da053fab1a0260ce8d69a6272df5f59b23b8437ff9c1d285fcf,http://pornofilmova.top/,24,1,0,0,16,0,0,1,plain_short_domain_phishing,-1.1697266023904163,-1.7260754694275164
1bc73ee5531427cdbc8f5817cbebd7f62ce16cf2bcccd44745550257e2efb0b0,https://cloudflare-ipfs.com/ipfs/bafybeidrtlywhi2uz3wuzrrme3ar3xe5barjqgzfa2hz3gvgviy7obedvu/alldomains%20%281%29.html,118,91,0,1,19,1,15,2,hyphen_based_generic_phishing,0.8435505861072774,-0.9397675064899431
0bea3c4fdc344fb55f2868e8ccf81882ebfed6e6bc7f335618b1a3e8ddc1f86d,https://coiinbeexxtension.webflow.io/,37,1,1,1,28,0,0,1,plain_short_domain_phishing,-1.108367274675611,-0.46429293197227833
470ff1e04a75d6bbfd69dbd39ad2d6d9cd9d98352f5a685da427cc494441114f,https://l.ead.me/bfITZG,23,7,1,1,8,0,0,1,plain_short_domain_phishing,-1.3128241352364607,-1.4599990663656937
6df94b2a5694d98c6ca05ed51a9a2bbc862334856c7225fe1531324be9b256b2,https://tslrq.com/cv/s/a,24,7,0,1,9,0,0,1,plain_short_domain_phishing,-1.4227678488663171,-2.0848381937731375
5aa6e36d5648ead76263f86f2b060834589fb2802bacad8ff49567a02fe12a42,https://forum-trezor.github.io/,31,1,1,1,22,1,0,2,hyphen_based_generic_phishing,-1.0086552913841647,0.23534102579178137
ff63beffb77ad8e4b584f54265ebd91970c04022ade694671482267ef3437eb4,https://att-mail-service-101809.weeblysite.com/,47,1,1,1,38,1,6,2,hyphen_based_generic_phishing,-0.6138303098401381,0.9809256159829642
a8c34acf4f623019611fc328396f0fc0dbe6f669f973a2f7f467c6c4aacf31d2,https://gwvm.hkwirwholesale.shop/,33,1,1,1,24,0,0,1,plain_short_domain_phishing,-1.1715225878892668,-0.6599391997152314
79dd304859fcbdfe66e7ef760b7045b7395117a1b99674ac13f706ba011a6d27,https://booking.confirmation-id8295.com/g4WRPVSVW0F2,52,13,1,1,31,1,7,2,hyphen_based_generic_phishing,-0.47801207550094243,0.5974283092787243
2de8e6efa1e99e8f9df0f040225f0b254f1c11037492efe4f8ff434e5596854f,https://help-chr-metamask.gitbook.io/us,39,3,1,1,28,1,0,2,hyphen_based_generic_phishing,-0.8768157530612042,0.5229854955133274
3e336949686cbf31ace22f932c23c404a1965c486ff303aee33c75b6d144e648,https://helpledgerliveload.webflow.io/,38,1,1,1,29,0,0,1,plain_short_domain_phishing,-1.092578446372197,-0.41538136503654005
8d6d3eb13de0f08d64141d81106e6f10bdddd4931fb220093d6e79c2d71fc7b0,https://jojobt-mobil-adresi.com/,32,1,0,1,23,1,0,2,hyphen_based_generic_phishing,-1.118599005014021,-0.3894981016156621
9ba3b63171ab2db541df6ad14f2884c7d6747d2afcd585f42ec419e39e7b9b42,http://www.gptcomercio.co,25,0,1,0,18,0,0,1,plain_short_domain_phishing,-1.0309696881015562,-0.9515891752664165
10fb617716dcde74c82af15d3db23d1c9ef8bc3a99594a646156276af736c191,https://xvujbn.aheadmusic.shop/,31,1,1,1,22,0,0,1,plain_short_domain_phishing,-1.2031002444960948,-0.7577623335867079
979c5342bc8545098193a701841609c0d88361ff910074319a423152588955c5,https://ledger--logen-helps.webflow.io/,39,1,1,1,30,1,0,2,hyphen_based_generic_phishing,-0.8823446649568527,0.6266335612776873
f6d4717ba2bdd09c5f63c56bb83beb76d455c5f4c5ff9c77cc2fdc2acbb0247c,https://printerval.com/perrier-drink-long-sleeves-p993643813,60,38,0,1,14,0,9,1,plain_short_domain_phishing,-0.5553663025267556,-1.9860675246050832
2ed3d5384da1af220d5edf004e80a69d978b237001dcd58cccf81494df8a5c7d,https://linkpha-mv2.vercel.app/login/signonSetup.php,52,22,1,1,22,1,1,2,hyphen_based_generic_phishing,-0.5953357006599265,0.16801249411973362
5dfca89e84725e404ff16aee889a6a31b578d60ae41f6d7f99b909aeedbc935a,http://katanamecha.my.id/2/,27,3,1,0,17,0,1,1,plain_short_domain_phishing,-0.9673980422030213,-1.0154048868382515
7e284b4c8e059bafd26249cf1b053b8704cfc130d5c4fdc4d2874892e78bab53,https://docs.google.com/drawings/d/1_2YTX0v_0aRuL19OC5E4O12hpFiO4TIgYy4Fh_vqTv8/edit,84,61,1,1,15,0,13,1,plain_short_domain_phishing,0.10768309128134519,-1.355058967281409
63affd2c81824ed5a3085b9dc7a7746e8413ed202b7cd34d5afbcc3ad72d7502,http://b319cfe9.personaltraineraaron.com/?eef54&id=goethalsyves.be,66,1,1,0,33,0,6,1,plain_short_domain_phishing,-0.40990582622854954,-0.2807814487075174
a7179ac85e83f756e0971f0c7a4d2d2d2ca8b736bbe033b97e0ae47a7067043d,https://user-confirmation.fanpages-improve365823.com/4764056672,63,11,1,1,44,1,16,2,hyphen_based_generic_phishing,-0.09655828302493305,1.1836028901652613
1076bb6838fbe436224263475b9aaf7f86a366cc376929d8470c9ce8780ca9f8,https://docs.google.com/presentation/d/e/2PACX-1vT76hm1sytvYNbs9bTENhY0hxb7RfE0dVnxJ6Kk0mLTwL9_wtpro4uCuXIpBV50YJhxo0gIzjYPp81Y/pub?start=false&amp;loop=false&amp;delayms=3000,175,108,1,1,15,0,22,1,plain_short_domain_phishing,1.5863080310344835,-1.5878425700552967
42508a9035b900e5c45e883d5f2efe471b9400b34927879f91798778518c89da,https://logins0fficelnboxx.titanpavennent.com/believe=,54,9,1,1,37,0,1,1,plain_short_domain_phishing,-0.7941409244867448,-0.05355530391893932
304fec169e7456f1bc34ad0f79b07f430e253c74ba106bcd1f0a277983247872,https://q-r.to/bfHZMf,21,7,0,1,6,1,0,2,hyphen_based_generic_phishing,-1.2756893806646288,-1.2384695352018626
b9b6b8f459ba3420cab37dc6a71dc35ddefbd06e439d963526718cb9af431625,https://booking.confirmation-id7842.com/61AKGDYI8,49,10,1,1,31,1,7,2,hyphen_based_generic_phishing,-0.5336719282546574,0.6061657071180494
0e3345d6fb59dcabb361ee4d561fdd2d6e5363a0c5ad89e639d0d5f3666258f2,https://qucklbdt.com/gkpwOXus7NnxDO14Mf,39,19,0,1,12,0,3,1,plain_short_domain_phishing,-1.081660088596514,-1.9915533247135377
e63b36908d139b0a1bea8ba8c8523aba705c634bc3891c6e3a5f251eaebf20f9,https://havenscreditunion.com/home/payments,43,14,0,1,21,0,0,1,plain_short_domain_phishing,-1.1034289194666813,-1.5182866521693703
da581820a8e5241c32816a9792fbb28402a6cfdc3b56cec90cfc587ca3b4fcee,https://trexurloginein.gitbook.io/us,36,3,1,1,25,0,0,1,plain_short_domain_phishing,-1.1186271910833763,-0.6168525646723766
5a67c302918711c399d38ffb6214bffc37764703a7d9a9629eb4415709c5ea17,https://gateway.lighthouse.storage/ipfs/bafkreidpqldkzj5qsxy6cdhgcbqwrfibgrtnoiatuhjw6yneajsf4punoq,99,65,1,1,26,0,4,1,plain_short_domain_phishing,0.1422677465897478,-0.7731808736031114
cd862833994b1fc6c1ebffb7cff1b00cd4c7010bf67dc6be4560b97f33db4c0b,https://learn-chrome-metmuisk.gitbook.io/us,43,3,1,1,32,1,0,2,hyphen_based_generic_phishing,-0.8136604398475482,0.7186317632562804
773387d4ba5f2631b5dc012d71c8c76d98d12063abac7872077d1180265a8814,https://zen-hellman.67-23-166-125.plesk.page/popdiouef--ypiufkoojmmiue/casimiro--_--yvamovsky/sean-paolo/dimitri--__--erikoo/poimeur--__--plimaire/zammer--__--dimitri/,167,123,2,1,36,1,10,2,hyphen_based_generic_phishing,1.8386277399303126,1.176865343801693
523051108138dba574705638436d5ee2b4ec23ae07b8e46f771f549de89765aa,https://lintasbabel.com/OR/Sites/index.html,43,20,0,1,15,0,0,1,plain_short_domain_phishing,-1.0868421837797353,-1.82923084946245
828119920c2107711f47478a283749e6cd1a1d2cadc188bd37cc402200ad49d0,https://d32fgx.webwave.dev/,27,1,1,1,18,0,2,1,plain_short_domain_phishing,-1.218854314813283,-0.9657420949232038
8f1de1a0a54f6dd53c43b5e1467ebeebeaf4d7f4f7ed9e5534a698eb670e5b14,http://moseleyfishbaronline.com/,32,1,0,0,24,0,0,1,plain_short_domain_phishing,-1.0434159759631043,-1.3347829339416104
546d1e57efc1707795be4bc87cab7057b471cb9784e0267eee2abf62d33680fa,https://docs.google.com/presentation/d/e/2PACX-1vR26vJ9dQEAU7kRO4RE0V51pMEFYG6M7Km-ubZMyk-xNnAumD8VX6oq_HB1_Gs7h_6mUOIOK8y8JQUS/pub?start=false&loop=false&delayms=3000&slide=id.p,178,108,1,1,15,0,23,1,plain_short_domain_phishing,1.636825583408456,-1.5967636565420806
0414663b4762af4547aa56c62d7ca59b2353e792ecf4a6f524e4685241469557,https://docs.google.com/presentation/d/1Qnn5HP65-gVzfINx4tDdXgRlTetgZnuM60qb4xRDZew,83,60,1,1,15,0,8,1,plain_short_domain_phishing,-0.02937330021106219,-1.3213127673511096
ab563686d333983490725a23e15ca567d429905d6d9745debf02ded12e1b6c6f,https://docs.google.com/presentation/d/e/2PACX-1vT07QaRLiu2DfVw7cH_7EfNQftX4eIrqhuIuJQNMgBFfOwpHrItcWWeyAk5feuLp5OIL2GiIim3yBAQ/pub?start=false&amp;loop=false&amp;delayms=3000,175,108,1,1,15,0,16,1,plain_short_domain_phishing,1.4441043023450806,-1.5508420892746675
097e022b4ab42fad6748dcf7b008aafd9890057b80049ed0ab606b09e76bded6,http://pub-0c062afe82544962aee957f640f2ca2d.r2.dev/index.html,61,11,1,0,43,1,21,2,hyphen_based_generic_phishing,0.2599951497722548,1.1027645493624683
e44b2c563ecf8baa9691dae242ca445ae6b5b991fce8b9dacd4d9472f8d12688,https://mondial-suivi-reprogrammation.com/?naps,47,1,0,1,33,1,0,2,hyphen_based_generic_phishing,-0.9160158371036502,0.09502700159169966
0af01b63f3fab3ce9276987fa6fabd9ce043138d43cce458116a1f82b2dd6869,https://star-girl-100787.weeblysite.com/,40,1,1,1,31,1,6,2,hyphen_based_generic_phishing,-0.7243521079640358,0.6385446474327965
c4187386296add2a123bcb6d3a3de7608eef90ea3760abb5e8954dd5a398d5d5,http://vivekint.in/Webmail/60/Webmail/webmail.php,49,31,0,0,11,0,2,1,plain_short_domain_phishing,-0.6446709734738695,-2.0703407760930026
97edd2777ebbcb4eacddddeff2426a54eb53113089df1a62b895f1c301ca353f,https://accvrtf-mnages019.tivinalili.com.br/?vrazil=&visitorId=68897797aa91306164243b43,87,1,2,1,35,1,24,2,hyphen_based_generic_phishing,0.2755229431866869,1.3574612982868652
4781e3536eb1ca620e6283bef5a1f95277eb7bf67dac9e5094beb055ba09d575,https://treeziorlogin.webflow.io/,33,1,1,1,24,0,0,1,plain_short_domain_phishing,-1.1715225878892668,-0.6599391997152314
4b442d7bad46db55c79e784c9a971e4de9e8ed05d2fc63c16c3def2710cd312c,https://www.heebat.cn/,22,1,1,1,13,0,0,1,plain_short_domain_phishing,-1.3451996992268207,-1.1979664360083522
100ac5af10be10b32c82c2e8c0584b5404e385ca4ed94facb19b9ae51b8fe0b6,https://gipostas.com/zq9lh0usz/index.html,41,21,0,1,12,0,2,1,plain_short_domain_phishing,-1.0682541415422713,-1.9912115098096494
ed7480440a7af80e1ac391d08f6ae3a35c86e9aa789c41513b7e91027a57a231,https://ledg-livdownladi.gitbook.io/us,38,3,1,1,27,1,0,2,hyphen_based_generic_phishing,-0.8926045813646181,0.4740739285775892
b69e4b72ccce9744bd1fc2c5756dcafa1f1a326b5c6755f913b954a9c5831f6a,https://david-active5860.pages.dev/help/contact/157272270063867,63,29,1,1,26,1,19,2,hyphen_based_generic_phishing,0.024303788380606206,0.23227005789570712
7543cc6fd5472887f5d7762f934d3b8e5e48791bd8b9adbacc8ee4dedb5cad29,https://help-metkstension.gitbook.io/usa,40,4,1,1,28,1,0,2,hyphen_based_generic_phishing,-0.8582624688099658,0.5200730295668857
a94359a6dba1af453a116472f22686cb056a20dfa4926a77701994d6bf8794e1,https://auto-notify-page.cfd/contract/292953433229,50,22,0,1,20,1,12,2,hyphen_based_generic_phishing,-0.49193906326945297,-0.6713955488594114
8296195a1f443cf6684ab5588c46896bda07c48415ab870a853e84e8a2c6cffa,https://aruba-auth-g976650.codeanyapp.com/aruba-it/login.php,60,19,1,1,33,1,6,2,hyphen_based_generic_phishing,-0.35881533483491845,0.6839433942683218
f45a5ed7b73360d8bb30d87fbf98473bb111ea4e0c4d73a797960b1fce14bf62,https://shophomebd.com/plala/sso.login/login2.php,49,27,0,1,14,0,1,1,plain_short_domain_phishing,-0.9490574008762473,-1.904696424820052
cb579d5f34a4fc2ffbd16a90351d2ad09336e99e87cbace54c05925f139a6260,https://sso-uphold-com----cdn-auth.webflow.io/,46,1,1,1,37,1,0,2,hyphen_based_generic_phishing,-0.7718228668329549,0.9690145298278551
0960e32a834da53d10b6dbe5f754791d406decad3368191d5fae8781b75a98b0,https://iolkamerawogil.info/?naps,33,1,0,1,19,0,0,1,plain_short_domain_phishing,-1.331504386463376,-1.5828382948871251
88268cc6176f8f10e1f507b369d3e688ad79d20a52ccc9c1f72d14c65975cab5,https://mundocarters.com.br/,28,1,1,1,19,0,0,1,plain_short_domain_phishing,-1.2504667294063367,-0.9044970343939227
b299c054f896dcf063ddf1066f74a260cf040f52ca5d59d78e964be7c704bbad,http://it-corner.co.uk/id,25,3,1,0,15,1,0,2,hyphen_based_generic_phishing,-0.8282313671461531,-0.11395791453446714
8f323278a32bd62b6b6612407da263e2a592bef19d1b40b533408eeabe7d89a7,https://metimasklogins.gitbook.io/us,36,3,1,1,25,0,0,1,plain_short_domain_phishing,-1.1186271910833763,-0.6168525646723766
a03fc7da1f7588f779ac917110af9558a87b74f08310afa1d133ad5d7e5c8a64,https://voiceconfirmation.cloudfilesbureau.com/ESLOK/,53,7,1,1,38,0,0,1,plain_short_domain_phishing,-0.8391592861340412,0.0073479417064538375
54d51c98c1bb9551524a0e84e66fb15eea01f22979836e703f81c958fac10bf2,https://home-104529.weeblysite.com/,35,1,1,1,26,1,6,2,hyphen_based_generic_phishing,-0.8032962494811058,0.39398681275410524
dead6d16669e1022e49965fb42262133c413a322440c24aadd077446d1cfa22b,https://bafkreiatokz2syu2wyuuyzsogzoua4xlg326mv2vmqkxnyk75gaqms4beq.ipfs.dweb.link/,83,1,2,1,74,0,10,0,hyphenated_numeric_lookalike,-0.019342416302959253,2.397722373447148
d73d162cd5c1312a840ec0ad42d71c4603e644dbda7460df9b35a6dab8adc410,https://btcmarketslogihub.webflow.io/,37,1,1,1,28,0,0,1,plain_short_domain_phishing,-1.108367274675611,-0.46429293197227833
00c858741eb5b43adcdff83d0640708b4ed79225fb078554d7470e89b26971e6,https://iptvel.com/0tc3dv2dijstzw/?cost=0.063&currency=usd&external_id=P3pkfmR4enBwfmR4fX16f3x4ZHl4IzB_eTM_PXAwKj5wei0ncDEqcCF_I30o&creative_id=3619749&ad_campaign_id=22087333&source=wooden-slight-tension-rotating-pool&campaign_name=ROI&publisher_id=illegal-slight-tension,272,16,0,1,10,0,34,1,plain_short_domain_phishing,1.6932981870467931,-2.4903191601865955
ad8629398967dc7affc742f68108ff837bd51614726b96a6c7a0bc8dea8338ec,https://volny-109555.weeblysite.com/,36,1,1,1,27,1,6,2,hyphen_based_generic_phishing,-0.7875074211776918,0.4428983796898435
27d47d452d74635a1eb3d3a6d01edf854b382d28b95bcec714210ce0f54e443f,https://free-verified-badge.github.io/23/help.html,50,13,1,1,29,1,2,2,hyphen_based_generic_phishing,-0.6280928393489396,0.5304389093911054
eb3b9414c9d4054beca122cdd34fd6d68c9d572b65a8fa4450cd54b5c7a76024,https://docs.google.com/presentation/d/e/2PACX-1vTl9klg2FPV_EeUoruan0vbn_LSpxDk5lalY7frmbyZcNV-IaPVuGTj8XMJQdVFTSvkILZb2G4l0DUD/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,181,108,1,1,15,0,16,1,plain_short_domain_phishing,1.497738164196558,-1.5563507686546925
5ead93557df48338fb4d694526dcdd3ec92025a23b29a98aa99c0609e540ca75,http://skr.rs/zfsa,18,5,0,0,6,0,0,1,plain_short_domain_phishing,-1.2534017484196027,-2.226841002570666
41f4db5bd4403d12eb3d674cac317a844617d416228eb325f80b895059d4ed6f,https://coinbsqextensuna.gitbook.io/us,38,3,1,1,27,0,0,1,plain_short_domain_phishing,-1.0870495344765483,-0.5190294308009001
a297916cb1547358b56e9f520df7d3eb9a2e9f165d2360fcaa15da30cff70c0f,https://docs.google.com/presentation/d/1xSTFaFPGwvSoYr_vGzjwQWk6S--twdK4A178h1jNWYM/pub?start=false&amp;loop=false&amp;delayms=3000,131,64,1,1,15,0,11,1,plain_short_domain_phishing,0.5092566880494264,-1.3918598536473739
fc8b9cb367f2fb8fab84666c4b66aaa5b3bb60bead29795c206915f73aad41ae,https://plasticsurgerybooks.com/?product=2023-live-surgery-open-rhinoplasty-course-with-enrico-robotti-md-rib-grafting-in-secondary-rhinoplasty-from-a-to-z-2-volume-video-series,177,1,0,1,23,0,5,1,plain_short_domain_phishing,0.10161081052592068,-1.5465616133286115
d14b8e4a1a14a8ac108a9d4107af8f56e29c1d39b898235bb838cd91740258f1,https://cpccivil.com.au/guntup/,31,8,1,1,15,0,0,1,plain_short_domain_phishing,-1.1837490528613246,-1.1205305637619676
6fce9716d77a9c3a3e408513b147b6efafc2b1ae38bb68fe1d6784883e53b112,http://business.reviewsecurity-instagaccount.com/,49,1,1,0,41,1,0,2,hyphen_based_generic_phishing,-0.4548283997598662,1.163567757687611
403ad99f85f42db191ec4d3d2aaad2084b29c32d843835b4a2c7ed66abe7a9cf,https://verify-page-manage.cfd/contract/Snowears_WinterSport,60,30,0,1,22,1,0,2,hyphen_based_generic_phishing,-0.5963425900315243,-0.5228711809982105
a5243885ef9c69925fafce9977a7c6812ba8d4a79870f49b572f3d1c86a3ae56,https://exodeswallet-io.webflow.io,34,0,1,1,26,1,0,2,hyphen_based_generic_phishing,-0.9640532624217469,0.4338997594811761
ecc855d93dcd2341c56881f5de72dba405d0a8b228e26890abc1c782f24c5832,https://docs.google.com/drawings/d/1js8DZNkdjBmMg1ctr8sLWHNDiEDi6ZECye4SaZ_N1u8/edit,84,61,1,1,15,0,8,1,plain_short_domain_phishing,-0.010820015959823886,-1.3242252332975515
abc6829f73a1e6fdebb9d18e000d9c5c5a9d286e2c8983247a8c33a898994d32,https://meta.supportlivefanpage.us/community-standard/index.php,63,29,1,1,26,0,0,1,plain_short_domain_phishing,-0.6204529722477664,-0.6436651123441232
25ef9e38160f4345577aed8fa6cdfcc4fd6b9575323f450dd1b84c31d9ae3a5d,https://entypo-epistrofis-chrimaton.firebaseapp.com/,52,1,1,1,43,1,0,2,hyphen_based_generic_phishing,-0.6770898970124711,1.2624839314422849
31fdd022788deb4d969688b47b2500f6225649c7342a898e3a8d13a97655cd70,https://danidc171819.wixsite.com/my-site-1,42,10,1,1,24,0,7,1,plain_short_domain_phishing,-0.8386386794904853,-0.7293186208106076
e787b0b07d8b672b28447dd434b116d5877ed6d635977bc3ccb6f368a2dc7b41,https://auh820.com,18,0,0,1,10,0,3,1,plain_short_domain_phishing,-1.4657501459768698,-2.0340396056026213
d1d67e4e1404093381c33ffcd2ef9c9ccb62c0254536305d5b39b34ef6a96a7f,https://henglib.github.io/boostapcss/,37,12,1,1,17,0,0,1,plain_short_domain_phishing,-1.0779582592495434,-1.034357293676258
5918d6e1598fdc8773faff46657e24ae7847110cc6167d46e2c6b705ba1d0c2b,https://mention-case.com/,25,1,0,1,16,1,0,2,hyphen_based_generic_phishing,-1.2291208031379188,-0.73187907016583
819d76b1fc22733eb2a04aad42d521faea2a9afade74329cd9a7b1ebfd7ad5cf,https://sbrh.pussypast.shop/,28,1,1,1,19,0,0,1,plain_short_domain_phishing,-1.2504667294063367,-0.9044970343939227
1d37d060fd3603299b00226ce56418599079b91d2871f3c665a9d14da10a5844,https://gheedfhj.weebly.com/,28,1,1,1,19,0,0,1,plain_short_domain_phishing,-1.2504667294063367,-0.9044970343939227
6470ce75dc7c46eb807e36cdc51b60ed5c2ec558daad586265e94e23745f2303,https://login-yaho.weebly.com/,30,1,1,1,21,1,0,2,hyphen_based_generic_phishing,-1.0244441196875786,0.1864294588560431
fdb02c0fc7867c5098b81522ac37f5e9226ea3345c8a0c76506480c91ea28c65,https://negbfc.nycscience.shop/,31,1,1,1,22,0,0,1,plain_short_domain_phishing,-1.2031002444960948,-0.7577623335867079
11749b0275bfa2ec4dd7d692d0543757a93af0b02fd4cd52583d75486b85d22d,https://gycfh.dsvuxworld.shop/,30,1,1,1,21,0,0,1,plain_short_domain_phishing,-1.2188890727995088,-0.8066739005224461
357263fc1095aad4309a05782e0ce68fb9dbaa00522a9239fc248a1049021043,https://facebook.shengjinshu.com/signup,39,7,1,1,24,0,0,1,plain_short_domain_phishing,-1.060202882381837,-0.6774139953938818
66344a06ba7929180755dcea56a97e73c64e3157c017597b8efff9c66df34fea,https://docs.google.com/drawings/d/1DsCRI_BEyGKS6a7-4fg7ztGIbJzDZQNQ3Oixm9BD0eA,79,56,1,1,15,0,8,1,plain_short_domain_phishing,-0.10358643721601543,-1.3096629035653427
4c19ab8c91c9657d1769ffb5f76d406c705f93e72eb55ca8db5f30db5ef7c801,https://5fgfgfffg4g4gh4.blogspot.com/,37,1,1,1,28,0,4,1,plain_short_domain_phishing,-1.0135647888826758,-0.48895991915936443
1a18718f26950107de0b297563b8e1e529250effa431d99341f5094b71b6ae0a,https://wallet.connect-shield.sbs/restore/explore/sync.html,59,26,1,1,25,1,0,2,hyphen_based_generic_phishing,-0.49745670019296506,0.309264077937953
52666337a8a905ac554ce4927733910b2dc0b938f30b2104c9e90aa11b294aef,http://site9610157.92.webydo.com/,33,1,2,0,25,0,9,1,plain_short_domain_phishing,-0.562856470759045,0.006129300509547583
f63fbb6ea946d436ae003f45e87c9858d97f8546240950a075a5be643eff93b2,https://kukinlogee.gitbook.io/us,32,3,1,1,21,0,0,1,plain_short_domain_phishing,-1.1817825042970322,-0.8124988324153296
0e99dac44bf643269ba554236930b1a735423e7039665c0d0e414a42b481c48e,https://metamaskext-org--chrome.gitbook.io/us,45,3,1,1,34,1,0,2,hyphen_based_generic_phishing,-0.7820827832407203,0.8164548971277569
a49bc1967c47e64d2f438f20534592acfa3884c0a8de50c4e523ed2115dfc90d,https://meta.com-case5173251.com/help/contact/39894554945604%2CN/A%2Chttps%3A/openphish.com/feed.txt%2C29-Sep-24%2CHigh%2CMedium,128,96,1,1,24,1,31,2,hyphen_based_generic_phishing,1.5202036339855505,-0.13468925594862324
7692e51bae3703fe812ff03b825cfad1d34cf17168e8499def140712fc831d01,https://app-metmasklogo.gitbook.io/us,37,3,1,1,26,1,0,2,hyphen_based_generic_phishing,-0.9083934096680321,0.4251623616418509
